time,latitude,longitude,depth,mag,place
2023-02-07T20:01:11.230Z,38.8361667,-122.8116667,1.98,-0.24,"8km WNW of Cobb, CA"
2023-02-07T19:57:24.436Z,61.512,-140.7376,15,1.1,"116 km E of McCarthy, Alaska"
2023-02-07T19:54:23.789Z,38.5952,39.9774,10,4.6,"11 km SSE of Palu, Turkey"
2023-02-07T19:50:22.620Z,38.840332,-122.8251648,1.8,0.93,"9km WNW of Cobb, CA"
2023-02-07T19:42:28.876Z,61.4668,-146.6349,19.9,1.4,"40 km NNW of Valdez, Alaska"
2023-02-07T19:36:48.820Z,38.8188324,-122.8108368,3.13,0.75,"7km NW of The Geysers, CA"
2023-02-07T19:25:59.335Z,61.4974,-146.456,29.1,1.3,"41 km N of Valdez, Alaska"
2023-02-07T19:19:49.410Z,56.87483333,-158.2,3.1,0.29,Alaska Peninsula
2023-02-07T19:17:31.820Z,38.7711667,-122.7323333,1.54,1.67,"2km ESE of The Geysers, CA"
2023-02-07T19:13:48.746Z,38.1175,36.9616,5.404,4.4,"15 km SSE of Afşin, Turkey"
2023-02-07T19:11:01.379Z,59.1464,-152.5888,72.5,1.8,Southern Alaska
2023-02-07T19:04:13.829Z,61.5206,-150.0026,46.1,1,"2 km W of Big Lake, Alaska"
2023-02-07T18:58:51.180Z,34.0083333,-116.7576667,19.06,0.79,"10km NNE of Cabazon, CA"
2023-02-07T18:51:30.246Z,61.8936,-149.4141,40.8,1.1,"19 km NNW of Fishhook, Alaska"
2023-02-07T18:43:10.720Z,38.8349991,-122.8176651,1.08,0.52,"8km W of Cobb, CA"
2023-02-07T18:41:21.350Z,51.3889,-178.4857,24.5,2,"139 km WSW of Adak, Alaska"
2023-02-07T18:36:31.620Z,38.9231667,-122.6443333,2.15,1.62,"3km WNW of Lower Lake, CA"
2023-02-07T18:30:52.489Z,64.557,-160.2089,21.7,2.1,"52 km ENE of Shaktoolik, Alaska"
2023-02-07T18:30:40.340Z,51.8605,-178.0555,-1.8,0.4,"97 km W of Adak, Alaska"
2023-02-07T18:27:14.402Z,-6.6183,127.53,397.072,4.1,"218 km NNE of Lospalos, Timor Leste"
2023-02-07T18:26:59.050Z,58.7845,-137.5644,15.2,1.9,"96 km NW of Elfin Cove, Alaska"
2023-02-07T18:25:23.080Z,18.03916667,-66.79266667,16.13,1.93,"2 km N of Guayanilla, Puerto Rico"
2023-02-07T18:23:14.679Z,61.1274,-150.0847,22,1,"14 km SW of Anchorage, Alaska"
2023-02-07T18:17:57.780Z,44.804,-110.982,8.75,1.3,"16 km ENE of Hebgen Lake Estates, Montana"
2023-02-07T18:17:25.295Z,61.4998,-151.3164,7.9,1.4,"41 km NNW of Beluga, Alaska"
2023-02-07T18:11:39.497Z,66.3172,-157.3582,6.4,1.9,"64 km S of Shungnak, Alaska"
2023-02-07T18:10:00.474Z,37.9568,36.5992,21.625,5.3,"11 km SE of Göksun, Turkey"
2023-02-07T18:08:05.649Z,58.1916,-155.3076,0.3,0.9,"85 km NW of Karluk, Alaska"
2023-02-07T18:00:20.750Z,51.85966667,-178.0521667,-1.8,0.21,"97 km W of Adak, Alaska"
2023-02-07T17:52:11.700Z,58.22966667,-155.1676667,3.69,0.11,"84 km NNW of Karluk, Alaska"
2023-02-07T17:47:46.160Z,58.24583333,-155.1311667,1.91,-0.63,"85 km NNW of Karluk, Alaska"
2023-02-07T17:43:26.141Z,62.4913,-151.5896,97.2,1.4,"42 km W of Petersville, Alaska"
2023-02-07T17:38:00.954Z,37.8978,37.6231,20.542,4.2,"12 km N of Gölbaşı, Turkey"
2023-02-07T17:33:20.360Z,38.7938333,-122.7586667,2.67,1.63,"2km N of The Geysers, CA"
2023-02-07T17:32:01.346Z,60.2503,-153.0027,113.8,1.8,"72 km E of Port Alsworth, Alaska"
2023-02-07T17:29:44.966Z,31.66609537,-104.3116623,6.28581543,1.9,"56 km S of Whites City, New Mexico"
2023-02-07T17:21:47.550Z,34.0136667,-117.2175,17.1,1.05,"6km SE of Loma Linda, CA"
2023-02-07T17:13:14.610Z,35.5023333,-118.3975,7.01,1.41,"13km SE of Bodfish, CA"
2023-02-07T17:09:59.640Z,39.3658,-119.9669,3.6,0.2,"5 km SE of Floriston, California"
2023-02-07T17:05:22.360Z,38.7973333,-122.7593333,2.38,0.28,"2km N of The Geysers, CA"
2023-02-07T17:03:38.312Z,31.67930662,-104.4049045,5.514575195,1.8,"55 km S of Whites City, New Mexico"
2023-02-07T17:03:07.220Z,36.0425,-120.6086667,5.34,1.8,"23km NW of Parkfield, CA"
2023-02-07T17:02:49.970Z,19.19799995,-155.4211731,33.40000153,2.08999991,"6 km E of Pāhala, Hawaii"
2023-02-07T17:02:35.302Z,31.68340383,-104.4108639,5.977319336,2.4,"54 km S of Whites City, New Mexico"
2023-02-07T17:00:45.347Z,59.4347,-152.6343,77.9,1.8,"41 km WNW of Nanwalek, Alaska"
2023-02-07T16:57:27.170Z,38.7936667,-122.7601667,2.55,1.41,"2km N of The Geysers, CA"
2023-02-07T16:56:52.375Z,53.7751,-166.0433,72.3,1.8,"34 km ESE of Unalaska, Alaska"
2023-02-07T16:54:31.685Z,37.9421,37.323,17.033,4.1,"10 km WSW of Nurhak, Turkey"
2023-02-07T16:53:27.462Z,36.0086,35.9967,10,4.2,"13 km NNW of Yayladağı, Turkey"
2023-02-07T16:53:09.268Z,62.9962,-149.6937,72.5,1.1,"57 km SW of Cantwell, Alaska"
2023-02-07T16:51:42.220Z,38.8085,-122.837,1.13,0.13,"8km WNW of The Geysers, CA"
2023-02-07T16:51:31.659Z,31.68366016,-104.4068284,5.797363281,2.6,"54 km S of Whites City, New Mexico"
2023-02-07T16:50:45.600Z,38.7931667,-122.7613333,2.23,1.31,"2km NNW of The Geysers, CA"
2023-02-07T16:50:11.930Z,47.78983333,-122.8613333,21.66,1.69,"3 km SSE of Quilcene, Washington"
2023-02-07T16:46:50.830Z,38.7876667,-122.7688333,1.92,1.8,"2km NW of The Geysers, CA"
2023-02-07T16:44:32.338Z,9.7081,138.3681,10,5.1,"State of Yap, Federated States of Micronesia"
2023-02-07T16:44:10.094Z,31.6695,-104.4018,5,2.6,"56 km S of Whites City, New Mexico"
2023-02-07T16:42:05.120Z,44.7988333,-110.96,9.61,1.71,"18 km E of Hebgen Lake Estates, Montana"
2023-02-07T16:41:21.160Z,38.8088341,-122.8378296,1.21,0.78,"8km WNW of The Geysers, CA"
2023-02-07T16:40:37.528Z,55.0015,-159.4939,20.4,2.2,"74 km ESE of Sand Point, Alaska"
2023-02-07T16:40:06.120Z,44.7901667,-110.966,8.83,0.83,"17 km E of Hebgen Lake Estates, Montana"
2023-02-07T16:38:04.630Z,32.1075,-116.4131667,4.95,1.89,"33km NE of Ensenada, B.C., MX"
2023-02-07T16:37:51.380Z,52.21533333,-173.7768333,22.93,1.81,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-07T16:34:48.010Z,38.8081667,-122.8361667,0.85,1.97,"8km WNW of The Geysers, CA"
2023-02-07T16:31:48.560Z,38.7901667,-122.7805,2.86,0.51,"2km NW of The Geysers, CA"
2023-02-07T16:30:19.670Z,51.8605,-177.965,7.16,0.4,"91 km W of Adak, Alaska"
2023-02-07T16:28:59.500Z,38.7879982,-122.7676697,2.42,0.92,"2km NW of The Geysers, CA"
2023-02-07T16:26:50.940Z,44.7946667,-110.9691667,7.87,0.54,"17 km E of Hebgen Lake Estates, Montana"
2023-02-07T16:20:55.405Z,38.6963,-119.5354,5.5,0.4,"0 km E of Topaz Lake, Nevada"
2023-02-07T16:18:42.640Z,19.15766667,-155.4801667,31.12,1.86,"5 km S of Pāhala, Hawaii"
2023-02-07T16:17:11.690Z,38.7068333,-122.677,5.17,1.07,"7km SW of Middletown, CA"
2023-02-07T16:13:34.340Z,44.7921667,-110.961,8.4,0.58,"18 km E of Hebgen Lake Estates, Montana"
2023-02-07T16:11:16.763Z,-21.135,-179.0498,613.484,4.8,Fiji region
2023-02-07T16:09:22.507Z,58.0226,-156.9557,168.2,2.7,"32 km SE of Egegik, Alaska"
2023-02-07T16:02:30.990Z,44.792,-110.967,7.81,0.18,"17 km E of Hebgen Lake Estates, Montana"
2023-02-07T16:00:37.710Z,31.9246667,-116.9058333,5.46,2.38,"21km W of El Sauzal, B.C., MX"
2023-02-07T15:55:00.315Z,62.1905,-145.2768,14.9,1,"10 km SSE of Gulkana, Alaska"
2023-02-07T15:48:54.123Z,37.9939,36.4771,11.132,5,central Turkey
2023-02-07T15:45:46.310Z,37.911,-122.659,6.53,1.48,"2km NW of Stinson Beach, CA"
2023-02-07T15:43:19.551Z,64.2973,-172.5137,9.6,2.4,"37 km ESE of Provideniya, Russia"
2023-02-07T15:40:38.380Z,51.1611,-179.8867,13.2,2.2,"239 km WSW of Adak, Alaska"
2023-02-07T15:38:08.830Z,32.9816667,-116.4471667,12.17,1.05,"18km SE of Julian, CA"
2023-02-07T15:32:59.180Z,38.8311667,-122.814,1.22,0.49,"8km NW of The Geysers, CA"
2023-02-07T15:32:56.290Z,38.8311667,-122.8156667,1.22,0.41,"8km NW of The Geysers, CA"
2023-02-07T15:32:53.310Z,38.8308333,-122.8146667,1.3,0.33,"8km NW of The Geysers, CA"
2023-02-07T15:31:28.295Z,37.3758,37.1447,10,4.7,"18 km SW of Pazarcık, Turkey"
2023-02-07T15:22:41.770Z,17.9855,-66.84383333,13.9,1.69,"2 km WSW of Indios, Puerto Rico"
2023-02-07T15:21:45.410Z,58.23716667,-155.151,2.8,-0.62,"85 km NNW of Karluk, Alaska"
2023-02-07T15:16:36.811Z,60.3067,-152.8497,114.6,1.7,"71 km WNW of Ninilchik, Alaska"
2023-02-07T15:13:42.310Z,36.0066667,-120.5661667,3.2,1.05,"17km NW of Parkfield, CA"
2023-02-07T15:08:32.890Z,36.0111667,-120.5726667,1.31,1.09,"18km NW of Parkfield, CA"
2023-02-07T14:53:42.724Z,57.5571,-154.7988,58.8,1.7,"20 km W of Karluk, Alaska"
2023-02-07T14:46:46.260Z,33.2675,-116.4235,4.72,0.88,"5km WNW of Borrego Springs, CA"
2023-02-07T14:43:24.300Z,58.247,-155.0676667,3.6,-0.44,"83 km NNW of Karluk, Alaska"
2023-02-07T14:43:18.490Z,44.8005,-110.9653333,8.04,1.1,"18 km E of Hebgen Lake Estates, Montana"
2023-02-07T14:34:41.420Z,38.8256683,-122.8048325,1.71,0.67,"7km NW of The Geysers, CA"
2023-02-07T14:23:17.029Z,38.0426,36.5803,10,4.4,"7 km ENE of Göksun, Turkey"
2023-02-07T14:20:19.970Z,9.5794,138.4239,10,5.2,"State of Yap, Federated States of Micronesia"
2023-02-07T14:15:43.184Z,74.6844,134.3835,10,4.6,Laptev Sea
2023-02-07T14:12:14.861Z,-40.9842,-91.249,10,4.6,West Chile Rise
2023-02-07T14:11:27.130Z,19.14266586,-155.3991699,30.71999931,2.11999989,"10 km SE of Pāhala, Hawaii"
2023-02-07T14:07:08.869Z,31.66251486,-104.2949475,7.622631836,2.3,"57 km S of Whites City, New Mexico"
2023-02-07T14:03:28.960Z,61.5642,-146.4759,19.9,1.4,"48 km N of Valdez, Alaska"
2023-02-07T13:56:51.748Z,60.4281,-143.1756,12.8,1.1,"112 km S of McCarthy, Alaska"
2023-02-07T13:56:48.160Z,40.8721667,-111.5643333,12.79,0.96,"14 km NNE of Summit Park, Utah"
2023-02-07T13:48:48.910Z,58.1855,-155.2883333,1.95,-0.04,"84 km NW of Karluk, Alaska"
2023-02-07T13:48:12.507Z,65.2301,-148.963,0.9,0.8,"20 km ENE of Minto, Alaska"
2023-02-07T13:46:56.997Z,14.3753,122.9904,10,4.8,"19 km NNE of Sabang Indan, Philippines"
2023-02-07T13:46:46.700Z,36.69916667,-97.66966667,7.29,2.1,"10 km W of Lamont, Oklahoma"
2023-02-07T13:44:29.340Z,52.09783333,-176.1838333,13.04,0.76,"39 km NE of Adak, Alaska"
2023-02-07T13:36:41.353Z,36.0984,35.8449,10,4.5,central Turkey
2023-02-07T13:36:03.340Z,-4.5442,153.3502,80.541,4.4,"122 km E of Kokopo, Papua New Guinea"
2023-02-07T13:35:47.434Z,38.346,-118.914,12,1.1,"29 km ENE of Bridgeport, California"
2023-02-07T13:35:08.910Z,44.7891667,-110.9633333,7.49,0.21,"17 km NE of West Yellowstone, Montana"
2023-02-07T13:31:20.635Z,50.6917,-173.3448,10,4.3,"177 km SSE of Atka, Alaska"
2023-02-07T13:28:06.140Z,44.799,-110.9681667,8.01,0.11,"17 km E of Hebgen Lake Estates, Montana"
2023-02-07T13:27:50.910Z,32.9785,-116.4458333,11.29,0.78,"18km SE of Julian, CA"
2023-02-07T13:23:54.182Z,40.0876,-119.6863,14.6,0,"16 km NNW of Sutcliffe, Nevada"
2023-02-07T13:21:57.948Z,54.4155,-159.6186,35,2.5,"117 km SSE of Sand Point, Alaska"
2023-02-07T13:20:51.560Z,38.8258324,-122.7961655,2.62,1.1,"6km W of Cobb, CA"
2023-02-07T13:18:04.400Z,33.4216667,-118.8061667,5.78,2.83,"24km ESE of Santa Barbara Is., CA"
2023-02-07T13:17:56.300Z,38.8310013,-122.8180008,1.72,0.43,"8km NW of The Geysers, CA"
2023-02-07T13:16:48.770Z,38.8311653,-122.817337,1.82,1.13,"8km NW of The Geysers, CA"
2023-02-07T13:08:54.287Z,60.1204,-150.1573,28.8,1.5,"39 km W of Seward, Alaska"
2023-02-07T13:08:42.690Z,33.266,-116.4206667,4.78,0.94,"4km WNW of Borrego Springs, CA"
2023-02-07T13:07:56.049Z,60.9285,-150.2272,46.6,1.2,"25 km E of Point Possession, Alaska"
2023-02-07T13:01:27.228Z,32.39593506,-101.6262147,8.82816569,2,"16 km SSE of Ackerly, Texas"
2023-02-07T12:59:06.025Z,60.6441,-147.6299,2.9,1.3,Southern Alaska
2023-02-07T12:54:36.347Z,51.5411,-176.372,34,1.6,"41 km SSE of Adak, Alaska"
2023-02-07T12:47:42.171Z,51.0918,-171.2788,10,3.9,"236 km ESE of Atka, Alaska"
2023-02-07T12:47:32.208Z,54.4648,-161.2237,25.6,2.6,"96 km SE of King Cove, Alaska"
2023-02-07T12:41:58.529Z,52.6195,-173.528,185.087,4,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-07T12:39:30.070Z,58.28016667,-155,2.97,-0.49,"85 km NNW of Karluk, Alaska"
2023-02-07T12:35:04.190Z,38.7943344,-122.7590027,2.55,1.06,"2km N of The Geysers, CA"
2023-02-07T12:32:42.821Z,59.5465,-151.4524,41.2,1.6,"12 km SSE of Homer, Alaska"
2023-02-07T12:27:33.492Z,51.2111,-178.3717,21.9,2.1,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-07T12:25:14.640Z,51.85883333,-177.9195,5.54,0.55,"88 km W of Adak, Alaska"
2023-02-07T12:22:19.850Z,36.6808333,-121.0383333,1.01,1.11,"19km NNE of Pinnacles, CA"
2023-02-07T12:21:56.260Z,38.8381653,-122.8356705,1.28,0.82,"10km NW of The Geysers, CA"
2023-02-07T12:12:53.274Z,39.7602,-120.6363,10.5,0.6,"1 km WSW of Graeagle, California"
2023-02-07T12:10:48.165Z,50.8051,-175.1654,23.8,2.2,"156 km SE of Adak, Alaska"
2023-02-07T12:08:38.490Z,38.7898333,-122.7561667,2.22,2.77,"1km N of The Geysers, CA"
2023-02-07T12:07:04.188Z,38.1924,38.2586,10,4.4,"11 km S of Yeşilyurt, Turkey"
2023-02-07T12:01:28.834Z,64.061,-149.5865,142.3,1.7,"23 km WNW of Ferry, Alaska"
2023-02-07T12:01:23.880Z,32.9515,-116.3121667,7.26,1.19,"25km NE of Pine Valley, CA"
2023-02-07T11:59:32.168Z,63.039,-150.3846,91.9,1.7,Central Alaska
2023-02-07T11:58:26.000Z,38.7943333,-122.7711667,3.66,1.57,"2km NW of The Geysers, CA"
2023-02-07T11:57:06.060Z,44.7878333,-110.963,7.95,0.22,"17 km NE of West Yellowstone, Montana"
2023-02-07T11:55:28.775Z,61.2055,-140.6531,8.8,1.3,"124 km ESE of McCarthy, Alaska"
2023-02-07T11:52:54.290Z,44.8106667,-110.9771667,9.42,0.7,"17 km ENE of Hebgen Lake Estates, Montana"
2023-02-07T11:51:20.420Z,44.7925,-110.9663333,9.51,2.37,"Yellowstone National Park, Wyoming"
2023-02-07T11:50:09.170Z,51.8555,-177.9318333,5.01,0.07,"89 km W of Adak, Alaska"
2023-02-07T11:47:32.166Z,57.7701,-155.6725,83.4,1.7,"76 km WNW of Karluk, Alaska"
2023-02-07T11:45:46.522Z,59.7388,-153.2511,105.9,2,"48 km E of Pedro Bay, Alaska"
2023-02-07T11:27:11.996Z,61.5107,-140.7362,7.8,1.1,"116 km E of McCarthy, Alaska"
2023-02-07T11:20:16.147Z,61.4016,-151.6692,79,1.4,"42 km NW of Beluga, Alaska"
2023-02-07T11:19:05.000Z,19.24033356,-155.3926697,30.03000069,2.14,"9 km ENE of Pāhala, Hawaii"
2023-02-07T11:18:30.371Z,64.4506,-146.7242,8.8,0.9,"10 km NW of Harding-Birch Lakes, Alaska"
2023-02-07T11:16:33.540Z,37.6486667,-119.0236667,-1.14,0.18,"4km WNW of Mammoth Lakes, CA"
2023-02-07T11:10:45.723Z,61.5074,-140.721,6,1.2,"117 km E of McCarthy, Alaska"
2023-02-07T10:56:30.804Z,37.8437,36.8362,10,4.4,"29 km NNW of Kahramanmaraş, Turkey"
2023-02-07T10:53:22.293Z,40.1694,23.6373,10,4.9,"6 km SSW of Níkiti, Greece"
2023-02-07T10:36:08.740Z,38.8354988,-122.8136673,0.65,0.75,"8km W of Cobb, CA"
2023-02-07T10:35:16.772Z,39.2369,-120.0884,6.9,-0.4,"1 km NNW of Carnelian Bay, California"
2023-02-07T10:34:27.439Z,62.3529,-151.081,74.3,1.3,"22 km SW of Petersville, Alaska"
2023-02-07T10:33:03.025Z,37.3084,-117.1286,19.4,0.6,"45 km SSE of Goldfield, Nevada"
2023-02-07T10:31:11.810Z,46.87283333,-121.9568333,9.57,1.36,"13 km NNE of Ashford, Washington"
2023-02-07T10:28:33.282Z,-2.9879,126.6289,101.157,4.5,"189 km WNW of Ambon, Indonesia"
2023-02-07T10:27:31.295Z,38.1343,38.1199,10,4.6,"15 km NW of Çelikhan, Turkey"
2023-02-07T10:26:10.142Z,64.1851,-147.9822,2.5,0.8,"58 km ENE of Ferry, Alaska"
2023-02-07T10:22:21.454Z,-21.4962,-68.5225,132.547,4.2,"114 km NNE of Calama, Chile"
2023-02-07T10:18:13.368Z,38.0026,38.5474,10,5.4,"6 km WSW of Sincik, Turkey"
2023-02-07T09:56:46.485Z,-3.593,126.5943,10,4.7,"176 km W of Ambon, Indonesia"
2023-02-07T09:45:00.891Z,37.2401,-116.6806,9.6,0.8,Nevada
2023-02-07T09:41:33.356Z,40.0928,-121.0124,11.5,1.1,"5 km NW of Indian Falls, California"
2023-02-07T09:34:29.350Z,44.7978333,-110.9693333,7.69,0.16,"17 km E of Hebgen Lake Estates, Montana"
2023-02-07T09:31:44.574Z,59.7281,-152.7049,83.4,2,"49 km W of Anchor Point, Alaska"
2023-02-07T09:25:33.484Z,61.5143,-146.7404,13.4,1.3,"47 km NNW of Valdez, Alaska"
2023-02-07T09:19:37.758Z,66.299,-157.259,10.6,2,"65 km S of Shungnak, Alaska"
2023-02-07T09:14:06.345Z,54.6405,-161.3923,21.6,1.9,"75 km SE of King Cove, Alaska"
2023-02-07T09:08:06.280Z,33.4395,-116.6433333,4.61,0.81,"13km SSE of Anza, CA"
2023-02-07T09:03:12.009Z,53.4989,-166.4424,64.8,1.8,"42 km S of Unalaska, Alaska"
2023-02-07T08:49:35.903Z,49.4715,-28.4164,10,5,northern Mid-Atlantic Ridge
2023-02-07T08:47:43.850Z,54.74783333,-164.0956667,-1.38,0.92,"Unimak Island region, Alaska"
2023-02-07T08:47:08.580Z,35.7093333,-117.568,6.94,0.94,"14km NE of Ridgecrest, CA"
2023-02-07T08:46:51.150Z,58.18183333,-155.2488333,2.14,-0.12,"82 km NW of Karluk, Alaska"
2023-02-07T08:40:10.099Z,60.0309,-152.8929,106.3,1.6,"65 km W of Happy Valley, Alaska"
2023-02-07T08:29:25.046Z,59.5924,-150.2984,9.5,1.6,"47 km SE of Fox River, Alaska"
2023-02-07T08:25:47.353Z,37.9445,37.4901,10,4.5,"4 km ESE of Nurhak, Turkey"
2023-02-07T08:21:33.780Z,52.1631,-169.5233,40.809,2.9,"Fox Islands, Aleutian Islands, Alaska"
2023-02-07T08:18:59.007Z,60.3439,-144.5164,13.4,1.8,"71 km ESE of Cordova, Alaska"
2023-02-07T08:13:41.940Z,34.1958333,-117.2625,1.36,1.32,"6km SSE of Crestline, CA"
2023-02-07T08:01:26.422Z,56.231,-149.284,15.058,3.3,"238 km SE of Chiniak, Alaska"
2023-02-07T07:58:08.120Z,58.18533333,-155.3215,1.97,0.04,"85 km NW of Karluk, Alaska"
2023-02-07T07:53:38.395Z,62.9883,-150.6361,89.5,1.1,"55 km N of Petersville, Alaska"
2023-02-07T07:39:32.209Z,63.8408,-148.6587,95.7,1.2,"15 km E of Healy, Alaska"
2023-02-07T07:39:28.299Z,59.5718,-153.0179,86.7,1.7,"65 km ESE of Pedro Bay, Alaska"
2023-02-07T07:37:22.289Z,38.6397,-119.7978,9.6,0.4,"6 km SSW of Markleeville, California"
2023-02-07T07:32:40.763Z,61.9318,-151.6235,79.4,1.3,"13 km WSW of Skwentna, Alaska"
2023-02-07T07:32:26.230Z,38.8288345,-122.802002,1.59,0.77,"7km W of Cobb, CA"
2023-02-07T07:26:36.400Z,38.0354,37.6579,16.534,4.5,"19 km WSW of Doğanşehir, Turkey"
2023-02-07T07:25:48.719Z,36.20316667,-96.97533333,6.27,1.69,"5 km WSW of Glencoe, Oklahoma"
2023-02-07T07:25:17.090Z,38.8283348,-122.8103333,1.11,0.23,"7km NW of The Geysers, CA"
2023-02-07T07:22:11.880Z,36.5645,-121.0328333,7.57,1.18,"10km ENE of Pinnacles, CA"
2023-02-07T07:16:24.390Z,33.6511667,-116.7051667,13.15,0.78,"10km S of Idyllwild, CA"
2023-02-07T07:11:14.840Z,38.1162,38.6693,6.829,5.4,eastern Turkey
2023-02-07T07:04:01.460Z,38.8323333,-122.8168333,1.74,0.44,"8km NW of The Geysers, CA"
2023-02-07T07:00:13.500Z,62.1035,-150.5977,59.6,2,"30 km SW of Trapper Creek, Alaska"
2023-02-07T07:00:07.898Z,52.7168,-168.6712,46.6,2.2,"27 km SSE of Nikolski, Alaska"
2023-02-07T06:59:23.021Z,63.0009,-149.8679,84.4,1.7,"62 km N of Chase, Alaska"
2023-02-07T06:52:51.068Z,60.9847,-146.5477,14.3,2.1,"15 km NNE of Tatitlek, Alaska"
2023-02-07T06:51:20.393Z,60.1323,-153.0624,124.1,2.6,"69 km ENE of Pedro Bay, Alaska"
2023-02-07T06:50:13.816Z,56.5173,-156.2498,44.3,2.3,"130 km SSE of Ugashik, Alaska"
2023-02-07T06:48:53.332Z,38.2378,37.5769,19.14,4.6,"30 km WNW of Doğanşehir, Turkey"
2023-02-07T06:45:41.995Z,49.1754,155.8969,22.217,5.3,"167 km S of Severo-Kuril’sk, Russia"
2023-02-07T06:41:05.460Z,38.8356667,-122.7901667,1.87,0.35,"6km WNW of Cobb, CA"
2023-02-07T06:40:54.343Z,38.0531,36.4632,10,4.5,"4 km NW of Göksun, Turkey"
2023-02-07T06:32:37.516Z,60.019,-153.9833,180.5,2.4,"26 km NNE of Pedro Bay, Alaska"
2023-02-07T06:30:27.480Z,58.18483333,-155.355,-2.2,-0.26,"86 km NW of Karluk, Alaska"
2023-02-07T06:29:53.442Z,64.3137,-150.9208,16.1,0.9,"77 km S of Manley Hot Springs, Alaska"
2023-02-07T06:26:11.987Z,37.3357,36.8762,7.505,4.2,"22 km NE of Nurdağı, Turkey"
2023-02-07T06:25:48.089Z,40.4555,-119.6893,9.1,0.6,"32 km WSW of Empire, Nevada"
2023-02-07T06:20:47.480Z,60.1557,-153.1579,149.2,2.2,"64 km E of Port Alsworth, Alaska"
2023-02-07T06:20:30.030Z,62.5463,-149.1859,67,1.2,"48 km ENE of Chase, Alaska"
2023-02-07T06:16:32.702Z,51.476,-175.5014,35,2.8,"89 km ESE of Adak, Alaska"
2023-02-07T06:15:23.256Z,38.0668,38.1413,17.718,4.1,"9 km WNW of Çelikhan, Turkey"
2023-02-07T06:00:42.130Z,38.8050003,-122.7710037,1.21,0.91,"3km NNW of The Geysers, CA"
2023-02-07T06:00:27.900Z,35.5005,-118.3943333,5.57,0.9,"13km SE of Bodfish, CA"
2023-02-07T05:59:53.028Z,15.8305,145.9403,118.914,4.7,"71 km NNE of Saipan, Northern Mariana Islands"
2023-02-07T05:48:28.845Z,51.3726,-179.2631,13.1,2,"190 km WSW of Adak, Alaska"
2023-02-07T05:46:42.529Z,61.5449,-140.7527,7,1.4,"116 km E of McCarthy, Alaska"
2023-02-07T05:44:08.961Z,61.0912,-151.3199,76.8,1.4,"10 km WNW of Tyonek, Alaska"
2023-02-07T05:40:15.033Z,62.1892,-148.3098,30.3,1,"44 km N of Chickaloon, Alaska"
2023-02-07T05:39:49.961Z,60.9509,-150.2866,56.2,1.4,"22 km E of Point Possession, Alaska"
2023-02-07T05:38:57.534Z,51.3441,-178.5436,18.212,2.7,"144 km WSW of Adak, Alaska"
2023-02-07T05:36:46.800Z,33.4658333,-116.5638333,8.91,0.82,"14km SE of Anza, CA"
2023-02-07T05:29:17.760Z,38.8333333,-122.7781667,1.09,1.28,"5km WNW of Cobb, CA"
2023-02-07T05:28:08.160Z,38.9196667,-122.6505,2.42,1.85,"4km WNW of Lower Lake, CA"
2023-02-07T05:26:31.390Z,36.1206,36.3448,18.551,4.4,Turkey-Syria border region
2023-02-07T05:22:57.830Z,38.9166667,-122.6513333,2.09,2.16,"4km W of Lower Lake, CA"
2023-02-07T05:15:31.650Z,33.7453333,-117.5145,8.85,1.2,"11km NE of Trabuco Canyon, CA"
2023-02-07T05:08:59.651Z,31.7237,93.6523,10,4.2,"153 km E of Nagqu, China"
2023-02-07T05:04:14.970Z,51.85,-177.8295,3.27,0.61,"82 km W of Adak, Alaska"
2023-02-07T05:03:14.009Z,61.4008,-150.1451,29.9,1.2,"10 km WNW of Point MacKenzie, Alaska"
2023-02-07T05:00:50.902Z,61.5627,-140.7439,5.3,1.3,"116 km E of McCarthy, Alaska"
2023-02-07T04:59:27.763Z,61.6567,-149.7861,36.3,1.5,"3 km NNE of Houston, Alaska"
2023-02-07T04:59:20.594Z,31.62759296,-104.135005,6.22154541,2.1,"47 km NW of Toyah, Texas"
2023-02-07T04:55:14.970Z,59.9993,-153.4611,137.3,2.2,"43 km ENE of Pedro Bay, Alaska"
2023-02-07T04:52:57.760Z,19.20499992,-155.4116669,32.15000153,1.97000003,"7 km E of Pāhala, Hawaii"
2023-02-07T04:48:45.842Z,62.4789,-149.303,9.8,1,"41 km E of Chase, Alaska"
2023-02-07T04:47:19.810Z,35.6196667,-120.2781667,5.85,2,"10km ESE of Shandon, CA"
2023-02-07T04:42:03.517Z,36.7885,36.6758,10,4.4,"10 km E of Aşağı Karafakılı, Turkey"
2023-02-07T04:40:30.438Z,57.5398,-155.3707,82.2,1.5,"54 km W of Karluk, Alaska"
2023-02-07T04:30:50.837Z,51.3035,-178.8349,22.4,2.2,"165 km WSW of Adak, Alaska"
2023-02-07T04:22:41.540Z,58.1935,-155.2728333,2.68,-0.01,"84 km NW of Karluk, Alaska"
2023-02-07T04:22:16.940Z,38.8266678,-122.802002,1.65,0.92,"7km NW of The Geysers, CA"
2023-02-07T04:18:45.410Z,35.5048333,-119.1665,17,1.68,"10km E of Shafter, CA"
2023-02-07T04:16:42.757Z,37.8735,37.3422,10,4.3,central Turkey
